count,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,year,month,day,dayofweek,hour
37,2,0,1,2,24.6,28.79,78,12.998,2012,6,19,1,5
161,2,0,1,2,24.6,28.79,78,7.0015,2012,6,19,1,6
480,2,0,1,2,24.6,28.79,78,8.9981,2012,6,19,1,7
673,2,0,1,2,24.6,28.79,78,11.0014,2012,6,19,1,8
328,2,0,1,1,26.24,30.305,73,6.0032,2012,6,19,1,9
180,2,0,1,1,26.24,30.305,73,6.0032,2012,6,19,1,10
230,2,0,1,1,27.06,31.06,69,8.9981,2012,6,19,1,11
292,2,0,1,1,28.7,32.575,65,6.0032,2012,6,19,1,12
272,2,0,1,1,30.34,34.09,58,8.9981,2012,6,19,1,13
227,2,0,1,1,31.16,35.605,58,7.0015,2012,6,19,1,14
259,2,0,1,1,31.98,37.12,59,11.0014,2012,6,19,1,15
334,2,0,1,1,32.8,37.88,55,15.0013,2012,6,19,1,16
811,2,0,1,1,32.8,37.88,55,12.998,2012,6,19,1,17
795,2,0,1,1,32.8,37.88,55,11.0014,2012,6,19,1,18
514,2,0,1,1,32.8,38.635,59,15.0013,2012,6,19,1,19
458,2,0,1,1,32.8,37.88,55,16.9979,2012,6,19,1,20
276,2,0,1,1,31.16,35.605,62,11.0014,2012,6,19,1,21
291,2,0,1,1,29.52,34.85,79,6.0032,2012,6,19,1,22
125,2,0,1,1,29.52,34.85,79,8.9981,2012,6,19,1,23
149,3,0,0,1,31.16,36.365,66,0.0,2012,7,1,6,0
93,3,0,0,1,30.34,34.85,70,8.9981,2012,7,1,6,1
90,3,0,0,1,29.52,34.85,74,6.0032,2012,7,1,6,2
33,3,0,0,1,29.52,35.605,84,8.9981,2012,7,1,6,3
4,3,0,0,1,28.7,33.335,79,12.998,2012,7,1,6,4
10,3,0,0,1,27.88,31.82,79,7.0015,2012,7,1,6,5
27,3,0,0,1,28.7,33.335,79,6.0032,2012,7,1,6,6
50,3,0,0,1,30.34,34.85,70,0.0,2012,7,1,6,7
142,3,0,0,1,31.98,37.12,62,7.0015,2012,7,1,6,8
219,3,0,0,1,33.62,39.395,56,0.0,2012,7,1,6,9
366,3,0,0,1,35.26,39.395,44,19.9995,2012,7,1,6,10
377,3,0,0,1,36.08,40.15,39,15.0013,2012,7,1,6,11
433,3,0,0,1,36.9,40.91,37,15.0013,2012,7,1,6,12
420,3,0,0,1,37.72,41.665,33,16.9979,2012,7,1,6,13
444,3,0,0,1,37.72,41.665,33,16.9979,2012,7,1,6,14
345,3,0,0,1,36.9,40.91,37,19.0012,2012,7,1,6,15
313,3,0,0,1,37.72,41.665,33,19.9995,2012,7,1,6,16
413,3,0,0,1,37.72,40.15,26,19.9995,2012,7,1,6,17
370,3,0,0,1,36.08,38.635,32,23.9994,2012,7,1,6,18
382,3,0,0,1,34.44,37.12,39,8.9981,2012,7,1,6,19
332,3,0,0,1,34.44,37.12,39,8.9981,2012,7,1,6,20
258,3,0,0,1,34.44,37.12,39,8.9981,2012,7,1,6,21
151,3,0,0,1,33.62,37.12,43,8.9981,2012,7,1,6,22
110,3,0,0,3,31.98,35.605,52,11.0014,2012,7,1,6,23
43,3,0,1,2,31.16,35.605,58,15.0013,2012,7,2,0,0
17,3,0,1,2,31.16,35.605,58,12.998,2012,7,2,0,1
15,3,0,1,2,30.34,33.335,51,16.9979,2012,7,2,0,2
5,3,0,1,2,29.52,33.335,54,27.9993,2012,7,2,0,3
12,3,0,1,2,29.52,33.335,54,19.9995,2012,7,2,0,4
40,3,0,1,2,29.52,33.335,51,0.0,2012,7,2,0,5
136,3,0,1,1,28.7,32.575,58,7.0015,2012,7,2,0,6
398,3,0,1,1,30.34,33.335,51,7.0015,2012,7,2,0,7
568,3,0,1,1,31.16,34.85,52,12.998,2012,7,2,0,8
295,3,0,1,1,31.98,34.85,46,16.9979,2012,7,2,0,9
174,3,0,1,1,32.8,36.365,43,16.9979,2012,7,2,0,10
201,3,0,1,1,34.44,36.365,28,19.9995,2012,7,2,0,11
257,3,0,1,1,34.44,36.365,32,12.998,2012,7,2,0,12
236,3,0,1,1,35.26,37.88,34,15.0013,2012,7,2,0,13
230,3,0,1,1,35.26,37.88,34,15.0013,2012,7,2,0,14
234,3,0,1,1,34.44,37.12,36,12.998,2012,7,2,0,15
365,3,0,1,1,34.44,37.12,36,19.0012,2012,7,2,0,16
747,3,0,1,1,34.44,36.365,32,8.9981,2012,7,2,0,17
730,3,0,1,1,34.44,36.365,32,11.0014,2012,7,2,0,18
581,3,0,1,1,31.98,34.85,43,8.9981,2012,7,2,0,19
395,3,0,1,1,31.98,34.85,43,8.9981,2012,7,2,0,20
258,3,0,1,1,31.16,34.09,45,8.9981,2012,7,2,0,21
188,3,0,1,1,30.34,33.335,51,11.0014,2012,7,2,0,22
102,3,0,1,1,30.34,33.335,51,7.0015,2012,7,2,0,23
53,3,0,1,1,29.52,33.335,54,0.0,2012,7,3,1,0
14,3,0,1,1,29.52,33.335,58,0.0,2012,7,3,1,1
10,3,0,1,1,29.52,33.335,58,0.0,2012,7,3,1,2
2,3,0,1,1,28.7,32.575,65,8.9981,2012,7,3,1,3
6,3,0,1,1,27.88,31.82,65,7.0015,2012,7,3,1,4
35,3,0,1,1,28.7,32.575,61,0.0,2012,7,3,1,5
154,3,0,1,1,28.7,32.575,65,8.9981,2012,7,3,1,6
483,3,0,1,1,30.34,34.09,58,0.0,2012,7,3,1,7
646,3,0,1,1,30.34,34.09,62,6.0032,2012,7,3,1,8
272,3,0,1,1,32.8,37.12,49,11.0014,2012,7,3,1,9
209,3,0,1,1,33.62,37.12,43,15.0013,2012,7,3,1,10
217,3,0,1,1,35.26,37.88,34,12.998,2012,7,3,1,11
272,3,0,1,1,36.08,37.88,28,12.998,2012,7,3,1,12
283,3,0,1,1,36.9,38.635,25,8.9981,2012,7,3,1,13
310,3,0,1,1,36.9,38.635,25,12.998,2012,7,3,1,14
401,3,0,1,2,36.9,38.635,24,0.0,2012,7,3,1,15
527,3,0,1,2,36.9,38.635,24,12.998,2012,7,3,1,16
722,3,0,1,2,35.26,37.12,30,11.0014,2012,7,3,1,17
627,3,0,1,2,35.26,37.12,30,0.0,2012,7,3,1,18
497,3,0,1,2,34.44,37.12,36,8.9981,2012,7,3,1,19
376,3,0,1,3,31.16,34.85,55,32.9975,2012,7,3,1,20
196,3,0,1,2,28.7,32.575,70,19.0012,2012,7,3,1,21
177,3,0,1,1,27.88,31.82,79,12.998,2012,7,3,1,22
171,3,0,1,1,27.06,30.305,83,0.0,2012,7,3,1,23
159,3,1,0,1,27.88,31.82,79,6.0032,2012,7,4,2,0
123,3,1,0,1,27.88,31.82,74,0.0,2012,7,4,2,1
93,3,1,0,1,27.06,30.305,83,8.9981,2012,7,4,2,2
32,3,1,0,1,27.88,31.82,74,12.998,2012,7,4,2,3
16,3,1,0,1,27.88,31.82,69,16.9979,2012,7,4,2,4
19,3,1,0,1,27.06,31.06,69,0.0,2012,7,4,2,5
32,3,1,0,1,27.06,31.06,69,0.0,2012,7,4,2,6
72,3,1,0,1,27.88,31.82,65,0.0,2012,7,4,2,7
153,3,1,0,1,28.7,32.575,61,7.0015,2012,7,4,2,8
293,3,1,0,1,31.16,34.85,52,0.0,2012,7,4,2,9
447,3,1,0,1,32.8,36.365,46,0.0,2012,7,4,2,10
485,3,1,0,1,33.62,37.88,46,8.9981,2012,7,4,2,11
494,3,1,0,1,35.26,39.395,41,15.0013,2012,7,4,2,12
499,3,1,0,1,36.9,40.91,35,0.0,2012,7,4,2,13
547,3,1,0,1,36.9,40.91,37,11.0014,2012,7,4,2,14
454,3,1,0,1,37.72,42.425,35,19.9995,2012,7,4,2,15
389,3,1,0,1,37.72,42.425,35,16.9979,2012,7,4,2,16
414,3,1,0,1,37.72,42.425,35,19.9995,2012,7,4,2,17
430,3,1,0,1,36.9,42.425,42,12.998,2012,7,4,2,18
432,3,1,0,1,35.26,40.15,47,15.0013,2012,7,4,2,19
551,3,1,0,1,35.26,40.15,47,15.0013,2012,7,4,2,20
584,3,1,0,1,34.44,40.15,53,8.9981,2012,7,4,2,21
502,3,1,0,1,33.62,39.395,56,15.0013,2012,7,4,2,22
183,3,1,0,2,31.98,34.85,43,6.0032,2012,7,4,2,23
88,3,0,1,1,30.34,33.335,51,7.0015,2012,7,5,3,0
30,3,0,1,1,30.34,33.335,51,19.0012,2012,7,5,3,1
18,3,0,1,1,30.34,33.335,51,0.0,2012,7,5,3,2
7,3,0,1,1,29.52,33.335,54,12.998,2012,7,5,3,3
7,3,0,1,1,29.52,33.335,58,0.0,2012,7,5,3,4
29,3,0,1,1,29.52,34.09,62,0.0,2012,7,5,3,5
133,3,0,1,1,29.52,33.335,58,0.0,2012,7,5,3,6
343,3,0,1,1,31.16,34.85,55,0.0,2012,7,5,3,7
550,3,0,1,1,32.8,37.12,49,8.9981,2012,7,5,3,8
293,3,0,1,1,34.44,39.395,49,19.9995,2012,7,5,3,9
186,3,0,1,1,35.26,39.395,44,23.9994,2012,7,5,3,10
244,3,0,1,1,36.9,40.91,35,19.9995,2012,7,5,3,11
276,3,0,1,1,36.9,40.91,35,23.9994,2012,7,5,3,12
310,3,0,1,1,37.72,41.665,33,15.0013,2012,7,5,3,13
241,3,0,1,1,37.72,41.665,33,22.0028,2012,7,5,3,14
254,3,0,1,1,37.72,41.665,33,23.9994,2012,7,5,3,15
433,3,0,1,1,37.72,41.665,33,16.9979,2012,7,5,3,16
689,3,0,1,1,37.72,42.425,35,11.0014,2012,7,5,3,17
607,3,0,1,2,36.9,41.665,39,22.0028,2012,7,5,3,18
503,3,0,1,2,36.08,40.15,39,16.9979,2012,7,5,3,19
321,3,0,1,2,35.26,39.395,41,15.0013,2012,7,5,3,20
323,3,0,1,1,34.44,38.635,47,12.998,2012,7,5,3,21
225,3,0,1,1,33.62,40.15,59,8.9981,2012,7,5,3,22
131,3,0,1,1,32.8,37.88,55,11.0014,2012,7,5,3,23
102,3,0,1,1,31.98,37.12,62,8.9981,2012,7,6,4,0
29,3,0,1,1,31.98,36.365,55,15.0013,2012,7,6,4,1
17,3,0,1,1,31.16,35.605,62,8.9981,2012,7,6,4,2
7,3,0,1,2,30.34,34.85,70,12.998,2012,7,6,4,3
6,3,0,1,1,30.34,34.85,66,15.0013,2012,7,6,4,4
35,3,0,1,1,30.34,34.85,66,12.998,2012,7,6,4,5
131,3,0,1,1,30.34,34.85,66,12.998,2012,7,6,4,6
353,3,0,1,1,31.98,34.85,46,8.9981,2012,7,6,4,7
585,3,0,1,1,32.8,35.605,41,11.0014,2012,7,6,4,8
304,3,0,1,1,33.62,36.365,36,8.9981,2012,7,6,4,9
210,3,0,1,1,35.26,37.12,30,0.0,2012,7,6,4,10
233,3,0,1,1,34.44,36.365,32,6.0032,2012,7,6,4,11
331,3,0,1,1,36.08,37.88,28,7.0015,2012,7,6,4,12
293,3,0,1,1,36.9,39.395,27,7.0015,2012,7,6,4,13
275,3,0,1,1,36.9,40.15,31,11.0014,2012,7,6,4,14
285,3,0,1,1,37.72,40.91,29,12.998,2012,7,6,4,15
369,3,0,1,1,37.72,40.91,29,7.0015,2012,7,6,4,16
576,3,0,1,1,37.72,40.91,29,0.0,2012,7,6,4,17
560,3,0,1,1,36.9,40.15,33,16.9979,2012,7,6,4,18
418,3,0,1,1,36.08,39.395,35,15.0013,2012,7,6,4,19
336,3,0,1,1,35.26,38.635,39,7.0015,2012,7,6,4,20
300,3,0,1,1,33.62,38.635,52,8.9981,2012,7,6,4,21
288,3,0,1,1,32.8,37.88,55,12.998,2012,7,6,4,22
164,3,0,1,1,32.8,39.395,63,7.0015,2012,7,6,4,23
150,3,0,0,1,31.98,37.88,66,8.9981,2012,7,7,5,0
71,3,0,0,1,31.16,36.365,70,11.0014,2012,7,7,5,1
58,3,0,0,1,31.16,37.12,72,11.0014,2012,7,7,5,2
31,3,0,0,1,30.34,35.605,74,8.9981,2012,7,7,5,3
16,3,0,0,1,30.34,35.605,74,11.0014,2012,7,7,5,4
14,3,0,0,1,30.34,35.605,74,12.998,2012,7,7,5,5
31,3,0,0,1,30.34,35.605,74,7.0015,2012,7,7,5,6
71,3,0,0,1,31.98,37.88,66,7.0015,2012,7,7,5,7
152,3,0,0,1,33.62,41.665,63,12.998,2012,7,7,5,8
256,3,0,0,1,34.44,41.665,59,11.0014,2012,7,7,5,9
325,3,0,0,1,37.72,43.18,37,15.0013,2012,7,7,5,10
367,3,0,0,1,38.54,43.94,38,12.998,2012,7,7,5,11
342,3,0,0,1,39.36,43.18,31,23.9994,2012,7,7,5,12
360,3,0,0,2,39.36,43.18,31,16.9979,2012,7,7,5,13
308,3,0,0,2,39.36,43.18,30,8.9981,2012,7,7,5,14
306,3,0,0,1,39.36,42.425,26,0.0,2012,7,7,5,15
294,3,0,0,1,41.0,43.18,19,11.0014,2012,7,7,5,16
279,3,0,0,1,39.36,42.425,26,8.9981,2012,7,7,5,17
277,3,0,0,1,38.54,41.665,29,6.0032,2012,7,7,5,18
287,3,0,0,1,37.72,41.665,33,8.9981,2012,7,7,5,19
276,3,0,0,1,36.9,40.91,37,11.0014,2012,7,7,5,20
201,3,0,0,1,36.08,39.395,37,12.998,2012,7,7,5,21
220,3,0,0,1,34.44,41.665,59,12.998,2012,7,7,5,22
148,3,0,0,1,34.44,40.91,56,11.0014,2012,7,7,5,23
147,3,0,0,1,33.62,39.395,56,8.9981,2012,7,8,6,0
124,3,0,0,1,33.62,39.395,56,7.0015,2012,7,8,6,1
70,3,0,0,1,33.62,38.635,52,7.0015,2012,7,8,6,2
35,3,0,0,1,32.8,38.635,59,7.0015,2012,7,8,6,3
13,3,0,0,1,31.98,37.88,66,7.0015,2012,7,8,6,4
6,3,0,0,1,31.98,37.12,62,0.0,2012,7,8,6,5
21,3,0,0,1,31.98,38.635,70,8.9981,2012,7,8,6,6
52,3,0,0,1,32.8,40.15,66,0.0,2012,7,8,6,7
130,3,0,0,1,34.44,40.15,53,8.9981,2012,7,8,6,8
242,3,0,0,1,35.26,40.91,50,7.0015,2012,7,8,6,9
319,3,0,0,1,36.9,43.18,45,0.0,2012,7,8,6,10
389,3,0,0,1,37.72,44.695,42,19.9995,2012,7,8,6,11
376,3,0,0,1,37.72,44.695,42,12.998,2012,7,8,6,12
337,3,0,0,1,38.54,43.94,38,16.9979,2012,7,8,6,13
312,3,0,0,1,39.36,45.455,36,11.0014,2012,7,8,6,14
298,3,0,0,3,37.72,44.695,42,19.0012,2012,7,8,6,15
291,3,0,0,2,32.8,40.15,66,15.0013,2012,7,8,6,16
270,3,0,0,1,31.98,37.12,59,0.0,2012,7,8,6,17
253,3,0,0,1,31.98,37.12,62,7.0015,2012,7,8,6,18
250,3,0,0,1,31.98,37.12,62,11.0014,2012,7,8,6,19
285,3,0,0,1,31.16,36.365,70,6.0032,2012,7,8,6,20
207,3,0,0,1,31.16,36.365,70,8.9981,2012,7,8,6,21
122,3,0,0,3,30.34,34.85,70,6.0032,2012,7,8,6,22
123,3,0,0,3,27.88,31.82,83,6.0032,2012,7,8,6,23
39,3,0,1,2,27.88,31.82,89,6.0032,2012,7,9,0,0
18,3,0,1,3,28.7,33.335,89,7.0015,2012,7,9,0,1
5,3,0,1,3,28.7,33.335,89,12.998,2012,7,9,0,2
5,3,0,1,3,28.7,33.335,89,12.998,2012,7,9,0,3
2,3,0,1,3,27.06,29.545,89,26.0027,2012,7,9,0,4
28,3,0,1,2,27.06,30.305,83,15.0013,2012,7,9,0,5
92,3,0,1,3,26.24,28.79,89,16.9979,2012,7,9,0,6
230,3,0,1,3,27.06,30.305,83,15.0013,2012,7,9,0,7
455,3,0,1,2,27.06,30.305,83,11.0014,2012,7,9,0,8
363,3,0,1,2,27.06,30.305,83,11.0014,2012,7,9,0,9
175,3,0,1,2,27.06,30.305,83,12.998,2012,7,9,0,10
216,3,0,1,2,29.52,34.09,62,8.9981,2012,7,9,0,11
266,3,0,1,2,30.34,34.09,58,8.9981,2012,7,9,0,12
255,3,0,1,2,31.16,34.85,55,16.9979,2012,7,9,0,13
242,3,0,1,2,30.34,34.09,55,16.9979,2012,7,9,0,14
280,3,0,1,2,31.16,34.09,45,15.0013,2012,7,9,0,15
413,3,0,1,1,31.98,34.85,40,19.0012,2012,7,9,0,16
849,3,0,1,1,31.98,34.85,40,11.0014,2012,7,9,0,17
872,3,0,1,1,31.16,34.09,48,8.9981,2012,7,9,0,18
631,3,0,1,1,30.34,34.09,55,11.0014,2012,7,9,0,19
447,3,0,1,2,30.34,34.09,55,7.0015,2012,7,9,0,20
331,3,0,1,2,30.34,34.09,55,6.0032,2012,7,9,0,21
224,3,0,1,2,29.52,33.335,58,7.0015,2012,7,9,0,22
131,3,0,1,2,28.7,32.575,65,7.0015,2012,7,9,0,23
69,3,0,1,1,28.7,32.575,70,6.0032,2012,7,10,1,0
15,3,0,1,1,28.7,33.335,74,8.9981,2012,7,10,1,1
16,3,0,1,1,28.7,33.335,74,8.9981,2012,7,10,1,2
3,3,0,1,1,27.88,31.82,79,0.0,2012,7,10,1,3
4,3,0,1,1,27.88,31.82,79,8.9981,2012,7,10,1,4
42,3,0,1,1,27.06,30.305,83,8.9981,2012,7,10,1,5
187,3,0,1,2,27.88,31.82,79,7.0015,2012,7,10,1,6
520,3,0,1,2,28.7,33.335,74,7.0015,2012,7,10,1,7
649,3,0,1,1,29.52,34.85,74,8.9981,2012,7,10,1,8
331,3,0,1,1,30.34,34.85,66,8.9981,2012,7,10,1,9
190,3,0,1,1,31.16,35.605,62,12.998,2012,7,10,1,10
249,3,0,1,1,32.8,36.365,46,12.998,2012,7,10,1,11
272,3,0,1,1,32.8,35.605,41,8.9981,2012,7,10,1,12
280,3,0,1,1,33.62,36.365,38,12.998,2012,7,10,1,13
242,3,0,1,1,33.62,36.365,38,11.0014,2012,7,10,1,14
265,3,0,1,1,32.8,35.605,41,15.0013,2012,7,10,1,15
435,3,0,1,1,32.8,36.365,43,15.0013,2012,7,10,1,16
872,3,0,1,1,31.98,35.605,49,12.998,2012,7,10,1,17
819,3,0,1,3,28.7,33.335,74,15.0013,2012,7,10,1,18
414,3,0,1,3,28.7,33.335,74,15.0013,2012,7,10,1,19
84,3,0,1,3,26.24,28.79,83,15.0013,2012,7,10,1,20
90,3,0,1,3,26.24,28.79,89,7.0015,2012,7,10,1,21
139,3,0,1,2,26.24,28.79,83,8.9981,2012,7,10,1,22
103,3,0,1,2,26.24,28.79,89,7.0015,2012,7,10,1,23
44,3,0,1,2,27.06,30.305,83,8.9981,2012,7,11,2,0
14,3,0,1,1,26.24,28.79,89,0.0,2012,7,11,2,1
5,3,0,1,1,26.24,28.79,89,0.0,2012,7,11,2,2
5,3,0,1,1,26.24,28.79,89,8.9981,2012,7,11,2,3
7,3,0,1,1,26.24,28.79,89,8.9981,2012,7,11,2,4
41,3,0,1,1,26.24,28.79,89,0.0,2012,7,11,2,5
185,3,0,1,1,26.24,28.79,89,8.9981,2012,7,11,2,6
497,3,0,1,2,27.06,30.305,83,7.0015,2012,7,11,2,7
674,3,0,1,2,27.88,31.82,79,11.0014,2012,7,11,2,8
328,3,0,1,2,28.7,33.335,74,8.9981,2012,7,11,2,9
195,3,0,1,2,29.52,34.09,62,8.9981,2012,7,11,2,10
229,3,0,1,2,31.16,35.605,58,8.9981,2012,7,11,2,11
292,3,0,1,2,31.98,34.85,43,0.0,2012,7,11,2,12
273,3,0,1,2,32.8,35.605,42,11.0014,2012,7,11,2,13
241,3,0,1,1,32.8,35.605,41,15.0013,2012,7,11,2,14
276,3,0,1,1,32.8,35.605,41,16.9979,2012,7,11,2,15
411,3,0,1,1,32.8,35.605,38,12.998,2012,7,11,2,16
830,3,0,1,1,32.8,34.85,31,15.0013,2012,7,11,2,17
814,3,0,1,1,31.98,34.09,38,16.9979,2012,7,11,2,18
633,3,0,1,1,30.34,33.335,48,15.0013,2012,7,11,2,19
483,3,0,1,1,30.34,33.335,51,11.0014,2012,7,11,2,20
391,3,0,1,1,29.52,33.335,58,15.0013,2012,7,11,2,21
244,3,0,1,1,29.52,33.335,58,16.9979,2012,7,11,2,22
152,3,0,1,2,28.7,32.575,58,16.9979,2012,7,11,2,23
56,3,0,1,2,27.88,31.82,61,0.0,2012,7,12,3,0
21,3,0,1,2,27.06,31.06,61,0.0,2012,7,12,3,1
9,3,0,1,2,27.06,31.06,65,6.0032,2012,7,12,3,2
10,3,0,1,1,26.24,30.305,69,7.0015,2012,7,12,3,3
5,3,0,1,1,26.24,30.305,73,7.0015,2012,7,12,3,4
44,3,0,1,1,25.42,29.545,73,7.0015,2012,7,12,3,5
178,3,0,1,1,26.24,30.305,73,6.0032,2012,7,12,3,6
512,3,0,1,1,26.24,30.305,73,8.9981,2012,7,12,3,7
702,3,0,1,1,27.88,31.82,65,8.9981,2012,7,12,3,8
327,3,0,1,1,29.52,33.335,58,7.0015,2012,7,12,3,9
214,3,0,1,1,30.34,33.335,48,11.0014,2012,7,12,3,10
215,3,0,1,1,31.16,34.09,45,7.0015,2012,7,12,3,11
292,3,0,1,1,31.98,34.09,35,8.9981,2012,7,12,3,12
277,3,0,1,1,32.8,34.85,33,15.0013,2012,7,12,3,13
209,3,0,1,1,31.98,34.09,33,15.0013,2012,7,12,3,14
271,3,0,1,1,32.8,35.605,36,12.998,2012,7,12,3,15
439,3,0,1,1,32.8,35.605,36,12.998,2012,7,12,3,16
795,3,0,1,1,31.16,34.09,43,15.0013,2012,7,12,3,17
825,3,0,1,1,31.16,34.09,45,8.9981,2012,7,12,3,18
629,3,0,1,1,30.34,33.335,48,15.0013,2012,7,12,3,19
514,3,0,1,1,30.34,33.335,48,15.0013,2012,7,12,3,20
373,3,0,1,1,29.52,33.335,48,15.0013,2012,7,12,3,21
318,3,0,1,1,29.52,33.335,51,11.0014,2012,7,12,3,22
211,3,0,1,2,28.7,32.575,51,15.0013,2012,7,12,3,23
95,3,0,1,2,28.7,32.575,54,11.0014,2012,7,13,4,0
59,3,0,1,2,27.88,31.82,54,7.0015,2012,7,13,4,1
17,3,0,1,2,27.06,31.06,61,6.0032,2012,7,13,4,2
9,3,0,1,2,27.88,31.82,61,0.0,2012,7,13,4,3
11,3,0,1,2,27.06,31.06,61,0.0,2012,7,13,4,4
34,3,0,1,2,27.06,31.82,56,6.0032,2012,7,13,4,5
127,3,0,1,2,28.7,32.575,54,0.0,2012,7,13,4,6
380,3,0,1,2,28.7,32.575,54,0.0,2012,7,13,4,7
713,3,0,1,2,28.7,32.575,54,0.0,2012,7,13,4,8
414,3,0,1,2,29.52,33.335,51,0.0,2012,7,13,4,9
268,3,0,1,2,30.34,33.335,48,0.0,2012,7,13,4,10
288,3,0,1,2,31.16,34.09,45,8.9981,2012,7,13,4,11
379,3,0,1,2,31.16,34.09,40,7.0015,2012,7,13,4,12
374,3,0,1,2,32.8,35.605,38,8.9981,2012,7,13,4,13
369,3,0,1,2,32.8,35.605,38,0.0,2012,7,13,4,14
353,3,0,1,2,32.8,35.605,36,7.0015,2012,7,13,4,15
492,3,0,1,2,32.8,35.605,36,15.0013,2012,7,13,4,16
835,3,0,1,2,32.8,35.605,36,11.0014,2012,7,13,4,17
631,3,0,1,1,31.98,34.85,46,12.998,2012,7,13,4,18
488,3,0,1,1,30.34,33.335,51,11.0014,2012,7,13,4,19
389,3,0,1,1,30.34,33.335,48,8.9981,2012,7,13,4,20
299,3,0,1,1,29.52,33.335,54,0.0,2012,7,13,4,21
263,3,0,1,1,30.34,33.335,45,0.0,2012,7,13,4,22
212,3,0,1,2,29.52,32.575,45,8.9981,2012,7,13,4,23
191,3,0,0,2,29.52,33.335,48,6.0032,2012,7,14,5,0
118,3,0,0,2,28.7,32.575,51,7.0015,2012,7,14,5,1
101,3,0,0,2,28.7,32.575,54,7.0015,2012,7,14,5,2
40,3,0,0,2,28.7,32.575,54,7.0015,2012,7,14,5,3
9,3,0,0,3,27.06,31.06,61,7.0015,2012,7,14,5,4
5,3,0,0,2,26.24,30.305,73,7.0015,2012,7,14,5,5
35,3,0,0,2,26.24,29.545,78,6.0032,2012,7,14,5,6
48,3,0,0,1,26.24,29.545,78,19.0012,2012,7,14,5,7
151,3,0,0,1,25.42,29.545,78,19.0012,2012,7,14,5,8
282,3,0,0,1,27.06,31.06,74,12.998,2012,7,14,5,9
401,3,0,0,2,29.52,34.09,70,6.0032,2012,7,14,5,10
439,3,0,0,2,29.52,34.09,70,7.0015,2012,7,14,5,11
499,3,0,0,2,30.34,34.85,66,6.0032,2012,7,14,5,12
591,3,0,0,2,31.16,35.605,62,6.0032,2012,7,14,5,13
632,3,0,0,1,32.8,37.88,55,7.0015,2012,7,14,5,14
560,3,0,0,1,32.8,37.88,55,11.0014,2012,7,14,5,15
566,3,0,0,2,29.52,34.85,79,23.9994,2012,7,14,5,16
458,3,0,0,3,28.7,33.335,79,11.0014,2012,7,14,5,17
351,3,0,0,1,29.52,34.85,79,8.9981,2012,7,14,5,18
431,3,0,0,1,29.52,35.605,84,6.0032,2012,7,14,5,19
356,3,0,0,1,29.52,35.605,84,6.0032,2012,7,14,5,20
269,3,0,0,1,28.7,33.335,84,15.0013,2012,7,14,5,21
225,3,0,0,1,28.7,33.335,79,12.998,2012,7,14,5,22
211,3,0,0,2,27.88,31.82,83,6.0032,2012,7,14,5,23
187,3,0,0,1,27.88,31.82,89,11.0014,2012,7,15,6,0
168,3,0,0,2,27.88,31.82,89,8.9981,2012,7,15,6,1
115,3,0,0,2,27.88,31.82,89,11.0014,2012,7,15,6,2
57,3,0,0,2,27.88,31.82,89,11.0014,2012,7,15,6,3
19,3,0,0,2,27.88,31.82,89,7.0015,2012,7,15,6,4
9,3,0,0,1,27.88,31.82,89,8.9981,2012,7,15,6,5
15,3,0,0,1,27.88,31.82,83,8.9981,2012,7,15,6,6
47,3,0,0,1,28.7,33.335,79,6.0032,2012,7,15,6,7
133,3,0,0,2,28.7,33.335,84,8.9981,2012,7,15,6,8
221,3,0,0,2,29.52,34.85,79,0.0,2012,7,15,6,9
382,3,0,0,1,31.16,36.365,66,8.9981,2012,7,15,6,10
451,3,0,0,1,33.62,38.635,52,11.0014,2012,7,15,6,11
489,3,0,0,1,34.44,38.635,47,7.0015,2012,7,15,6,12
480,3,0,0,1,35.26,39.395,41,7.0015,2012,7,15,6,13
476,3,0,0,1,36.9,40.91,37,16.9979,2012,7,15,6,14
489,3,0,0,1,35.26,40.15,47,8.9981,2012,7,15,6,15
495,3,0,0,1,35.26,39.395,41,15.0013,2012,7,15,6,16
436,3,0,0,1,32.8,38.635,59,32.9975,2012,7,15,6,17
312,3,0,0,3,29.52,34.85,79,23.9994,2012,7,15,6,18
312,3,0,0,1,29.52,35.605,84,15.0013,2012,7,15,6,19
294,3,0,0,1,29.52,34.85,79,16.9979,2012,7,15,6,20
223,3,0,0,1,29.52,34.85,79,6.0032,2012,7,15,6,21
130,3,0,0,1,29.52,34.85,74,7.0015,2012,7,15,6,22
91,3,0,0,1,29.52,34.85,79,8.9981,2012,7,15,6,23
43,3,0,1,3,29.52,34.85,79,7.0015,2012,7,16,0,0
11,3,0,1,2,28.7,33.335,74,12.998,2012,7,16,0,1
15,3,0,1,1,28.7,33.335,74,7.0015,2012,7,16,0,2
6,3,0,1,1,27.88,31.82,79,6.0032,2012,7,16,0,3
12,3,0,1,1,27.88,31.82,79,7.0015,2012,7,16,0,4
50,3,0,1,1,27.06,30.305,78,7.0015,2012,7,16,0,5
140,3,0,1,1,27.88,31.82,79,8.9981,2012,7,16,0,6
483,3,0,1,1,29.52,34.09,70,6.0032,2012,7,16,0,7
667,3,0,1,1,30.34,34.85,66,7.0015,2012,7,16,0,8
348,3,0,1,1,31.16,35.605,62,11.0014,2012,7,16,0,9
186,3,0,1,1,32.8,38.635,59,0.0,2012,7,16,0,10
